GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,NAME,BTTRA,BTBGA,AH37M001,AH37M002,AH37M003
"G2000650","2013-2017",,,"Kansas","20","Graham County","065",,,,,,,,,,,,,,,,,,,,,,,,,,,"Graham County, Kansas",,,68,67,42
"G2000670","2013-2017",,,"Kansas","20","Grant County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,"Grant County, Kansas",,,145,153,155
"G2000690","2013-2017",,,"Kansas","20","Gray County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,"Gray County, Kansas",,,78,77,79
"G2000710","2013-2017",,,"Kansas","20","Greeley County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,"Greeley County, Kansas",,,45,49,37
"G2000730","2013-2017",,,"Kansas","20","Greenwood County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,"Greenwood County, Kansas",,,119,106,99
"G2000750","2013-2017",,,"Kansas","20","Hamilton County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hamilton County, Kansas",,,94,91,73
"G2000770","2013-2017",,,"Kansas","20","Harper County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,"Harper County, Kansas",,,109,94,93
"G2000790","2013-2017",,,"Kansas","20","Harvey County","079",,,,,,,,,,,,,,,,,,,,,,,,,,,"Harvey County, Kansas",,,286,361,315
"G2000810","2013-2017",,,"Kansas","20","Haskell County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,"Haskell County, Kansas",,,67,72,55
"G2000830","2013-2017",,,"Kansas","20","Hodgeman County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hodgeman County, Kansas",,,52,48,51
"G2000850","2013-2017",,,"Kansas","20","Jackson County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,"Jackson County, Kansas",,,147,154,156
"G2000870","2013-2017",,,"Kansas","20","Jefferson County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,"Jefferson County, Kansas",,,141,175,143
"G2000890","2013-2017",,,"Kansas","20","Jewell County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,"Jewell County, Kansas",,,84,73,52
"G2000910","2013-2017",,,"Kansas","20","Johnson County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,"Johnson County, Kansas",,,1161,1441,1378
"G2000930","2013-2017",,,"Kansas","20","Kearny County","093",,,,,,,,,,,,,,,,,,,,,,,,,,,"Kearny County, Kansas",,,91,78,71
"G2000950","2013-2017",,,"Kansas","20","Kingman County","095",,,,,,,,,,,,,,,,,,,,,,,,,,,"Kingman County, Kansas",,,124,134,132
"G2000970","2013-2017",,,"Kansas","20","Kiowa County","097",,,,,,,,,,,,,,,,,,,,,,,,,,,"Kiowa County, Kansas",,,67,55,50
"G2000990","2013-2017",,,"Kansas","20","Labette County","099",,,,,,,,,,,,,,,,,,,,,,,,,,,"Labette County, Kansas",,,235,239,249
"G2001010","2013-2017",,,"Kansas","20","Lane County","101",,,,,,,,,,,,,,,,,,,,,,,,,,,"Lane County, Kansas",,,80,77,50
"G2001030","2013-2017",,,"Kansas","20","Leavenworth County","103",,,,,,,,,,,,,,,,,,,,,,,,,,,"Leavenworth County, Kansas",,,427,375,537
"G2001050","2013-2017",,,"Kansas","20","Lincoln County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,"Lincoln County, Kansas",,,79,77,52
"G2001070","2013-2017",,,"Kansas","20","Linn County","107",,,,,,,,,,,,,,,,,,,,,,,,,,,"Linn County, Kansas",,,159,167,149
"G2001090","2013-2017",,,"Kansas","20","Logan County","109",,,,,,,,,,,,,,,,,,,,,,,,,,,"Logan County, Kansas",,,64,68,69
"G2001110","2013-2017",,,"Kansas","20","Lyon County","111",,,,,,,,,,,,,,,,,,,,,,,,,,,"Lyon County, Kansas",,,317,315,405
"G2001130","2013-2017",,,"Kansas","20","McPherson County","113",,,,,,,,,,,,,,,,,,,,,,,,,,,"McPherson County, Kansas",,,260,244,317
"G2001150","2013-2017",,,"Kansas","20","Marion County","115",,,,,,,,,,,,,,,,,,,,,,,,,,,"Marion County, Kansas",,,141,129,120
"G2001170","2013-2017",,,"Kansas","20","Marshall County","117",,,,,,,,,,,,,,,,,,,,,,,,,,,"Marshall County, Kansas",,,142,163,125
"G2001190","2013-2017",,,"Kansas","20","Meade County","119",,,,,,,,,,,,,,,,,,,,,,,,,,,"Meade County, Kansas",,,73,84,85
"G2001210","2013-2017",,,"Kansas","20","Miami County","121",,,,,,,,,,,,,,,,,,,,,,,,,,,"Miami County, Kansas",,,266,340,305
"G2001230","2013-2017",,,"Kansas","20","Mitchell County","123",,,,,,,,,,,,,,,,,,,,,,,,,,,"Mitchell County, Kansas",,,139,130,137
"G2001250","2013-2017",,,"Kansas","20","Montgomery County","125",,,,,,,,,,,,,,,,,,,,,,,,,,,"Montgomery County, Kansas",,,320,304,295
"G2001270","2013-2017",,,"Kansas","20","Morris County","127",,,,,,,,,,,,,,,,,,,,,,,,,,,"Morris County, Kansas",,,111,93,88
"G2001290","2013-2017",,,"Kansas","20","Morton County","129",,,,,,,,,,,,,,,,,,,,,,,,,,,"Morton County, Kansas",,,83,79,84
"G2001310","2013-2017",,,"Kansas","20","Nemaha County","131",,,,,,,,,,,,,,,,,,,,,,,,,,,"Nemaha County, Kansas",,,128,132,124
"G2001330","2013-2017",,,"Kansas","20","Neosho County","133",,,,,,,,,,,,,,,,,,,,,,,,,,,"Neosho County, Kansas",,,203,231,260
"G2001350","2013-2017",,,"Kansas","20","Ness County","135",,,,,,,,,,,,,,,,,,,,,,,,,,,"Ness County, Kansas",,,70,62,51
"G2001370","2013-2017",,,"Kansas","20","Norton County","137",,,,,,,,,,,,,,,,,,,,,,,,,,,"Norton County, Kansas",,,143,132,113
"G2001390","2013-2017",,,"Kansas","20","Osage County","139",,,,,,,,,,,,,,,,,,,,,,,,,,,"Osage County, Kansas",,,155,164,159
"G2001410","2013-2017",,,"Kansas","20","Osborne County","141",,,,,,,,,,,,,,,,,,,,,,,,,,,"Osborne County, Kansas",,,86,85,78
"G2001430","2013-2017",,,"Kansas","20","Ottawa County","143",,,,,,,,,,,,,,,,,,,,,,,,,,,"Ottawa County, Kansas",,,84,83,72
"G2001450","2013-2017",,,"Kansas","20","Pawnee County","145",,,,,,,,,,,,,,,,,,,,,,,,,,,"Pawnee County, Kansas",,,197,200,193
"G2001470","2013-2017",,,"Kansas","20","Phillips County","147",,,,,,,,,,,,,,,,,,,,,,,,,,,"Phillips County, Kansas",,,104,98,87
"G2001490","2013-2017",,,"Kansas","20","Pottawatomie County","149",,,,,,,,,,,,,,,,,,,,,,,,,,,"Pottawatomie County, Kansas",,,208,262,232
"G2001510","2013-2017",,,"Kansas","20","Pratt County","151",,,,,,,,,,,,,,,,,,,,,,,,,,,"Pratt County, Kansas",,,164,160,143
"G2001530","2013-2017",,,"Kansas","20","Rawlins County","153",,,,,,,,,,,,,,,,,,,,,,,,,,,"Rawlins County, Kansas",,,70,75,57
"G2001550","2013-2017",,,"Kansas","20","Reno County","155",,,,,,,,,,,,,,,,,,,,,,,,,,,"Reno County, Kansas",,,378,422,452
"G2001570","2013-2017",,,"Kansas","20","Republic County","157",,,,,,,,,,,,,,,,,,,,,,,,,,,"Republic County, Kansas",,,104,97,76
"G2001590","2013-2017",,,"Kansas","20","Rice County","159",,,,,,,,,,,,,,,,,,,,,,,,,,,"Rice County, Kansas",,,127,117,126
"G2001610","2013-2017",,,"Kansas","20","Riley County","161",,,,,,,,,,,,,,,,,,,,,,,,,,,"Riley County, Kansas",,,523,403,579
"G2001630","2013-2017",,,"Kansas","20","Rooks County","163",,,,,,,,,,,,,,,,,,,,,,,,,,,"Rooks County, Kansas",,,80,89,73
"G2001650","2013-2017",,,"Kansas","20","Rush County","165",,,,,,,,,,,,,,,,,,,,,,,,,,,"Rush County, Kansas",,,68,62,56
"G2001670","2013-2017",,,"Kansas","20","Russell County","167",,,,,,,,,,,,,,,,,,,,,,,,,,,"Russell County, Kansas",,,148,143,140
"G2001690","2013-2017",,,"Kansas","20","Saline County","169",,,,,,,,,,,,,,,,,,,,,,,,,,,"Saline County, Kansas",,,399,543,557
"G2001710","2013-2017",,,"Kansas","20","Scott County","171",,,,,,,,,,,,,,,,,,,,,,,,,,,"Scott County, Kansas",,,112,132,146
"G2001730","2013-2017",,,"Kansas","20","Sedgwick County","173",,,,,,,,,,,,,,,,,,,,,,,,,,,"Sedgwick County, Kansas",,,1192,1323,1299
"G2001750","2013-2017",,,"Kansas","20","Seward County","175",,,,,,,,,,,,,,,,,,,,,,,,,,,"Seward County, Kansas",,,169,276,332
"G2001770","2013-2017",,,"Kansas","20","Shawnee County","177",,,,,,,,,,,,,,,,,,,,,,,,,,,"Shawnee County, Kansas",,,677,720,863
"G2001790","2013-2017",,,"Kansas","20","Sheridan County","179",,,,,,,,,,,,,,,,,,,,,,,,,,,"Sheridan County, Kansas",,,37,57,50
"G2001810","2013-2017",,,"Kansas","20","Sherman County","181",,,,,,,,,,,,,,,,,,,,,,,,,,,"Sherman County, Kansas",,,175,141,158
"G2001830","2013-2017",,,"Kansas","20","Smith County","183",,,,,,,,,,,,,,,,,,,,,,,,,,,"Smith County, Kansas",,,66,68,47
"G2001850","2013-2017",,,"Kansas","20","Stafford County","185",,,,,,,,,,,,,,,,,,,,,,,,,,,"Stafford County, Kansas",,,76,81,66
"G2001870","2013-2017",,,"Kansas","20","Stanton County","187",,,,,,,,,,,,,,,,,,,,,,,,,,,"Stanton County, Kansas",,,84,81,59
"G2001890","2013-2017",,,"Kansas","20","Stevens County","189",,,,,,,,,,,,,,,,,,,,,,,,,,,"Stevens County, Kansas",,,128,118,128
"G2001910","2013-2017",,,"Kansas","20","Sumner County","191",,,,,,,,,,,,,,,,,,,,,,,,,,,"Sumner County, Kansas",,,217,255,254
"G2001930","2013-2017",,,"Kansas","20","Thomas County","193",,,,,,,,,,,,,,,,,,,,,,,,,,,"Thomas County, Kansas",,,150,176,166
"G2001950","2013-2017",,,"Kansas","20","Trego County","195",,,,,,,,,,,,,,,,,,,,,,,,,,,"Trego County, Kansas",,,67,71,67
"G2001970","2013-2017",,,"Kansas","20","Wabaunsee County","197",,,,,,,,,,,,,,,,,,,,,,,,,,,"Wabaunsee County, Kansas",,,127,120,77
"G2001990","2013-2017",,,"Kansas","20","Wallace County","199",,,,,,,,,,,,,,,,,,,,,,,,,,,"Wallace County, Kansas",,,42,40,36
"G2002010","2013-2017",,,"Kansas","20","Washington County","201",,,,,,,,,,,,,,,,,,,,,,,,,,,"Washington County, Kansas",,,114,93,92
"G2002030","2013-2017",,,"Kansas","20","Wichita County","203",,,,,,,,,,,,,,,,,,,,,,,,,,,"Wichita County, Kansas",,,74,81,59
"G2002050","2013-2017",,,"Kansas","20","Wilson County","205",,,,,,,,,,,,,,,,,,,,,,,,,,,"Wilson County, Kansas",,,128,126,119
"G2002070","2013-2017",,,"Kansas","20","Woodson County","207",,,,,,,,,,,,,,,,,,,,,,,,,,,"Woodson County, Kansas",,,68,75,59
"G2002090","2013-2017",,,"Kansas","20","Wyandotte County","209",,,,,,,,,,,,,,,,,,,,,,,,,,,"Wyandotte County, Kansas",,,523,735,690
"G2100010","2013-2017",,,"Kentucky","21","Adair County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,"Adair County, Kentucky",,,223,227,213
"G2100030","2013-2017",,,"Kentucky","21","Allen County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,"Allen County, Kentucky",,,257,315,303
"G2100050","2013-2017",,,"Kentucky","21","Anderson County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,"Anderson County, Kentucky",,,237,314,262
"G2100070","2013-2017",,,"Kentucky","21","Ballard County","007",,,,,,,,,,,,,,,,,,,,,,,,,,,"Ballard County, Kentucky",,,139,151,117
"G2100090","2013-2017",,,"Kentucky","21","Barren County","009",,,,,,,,,,,,,,,,,,,,,,,,,,,"Barren County, Kentucky",,,348,355,373
"G2100110","2013-2017",,,"Kentucky","21","Bath County","011",,,,,,,,,,,,,,,,,,,,,,,,,,,"Bath County, Kentucky",,,192,206,202
"G2100130","2013-2017",,,"Kentucky","21","Bell County","013",,,,,,,,,,,,,,,,,,,,,,,,,,,"Bell County, Kentucky",,,349,355,380
"G2100150","2013-2017",,,"Kentucky","21","Boone County","015",,,,,,,,,,,,,,,,,,,,,,,,,,,"Boone County, Kentucky",,,475,622,692
"G2100170","2013-2017",,,"Kentucky","21","Bourbon County","017",,,,,,,,,,,,,,,,,,,,,,,,,,,"Bourbon County, Kentucky",,,191,248,272
"G2100190","2013-2017",,,"Kentucky","21","Boyd County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,"Boyd County, Kentucky",,,373,387,380
"G2100210","2013-2017",,,"Kentucky","21","Boyle County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,"Boyle County, Kentucky",,,296,275,281
"G2100230","2013-2017",,,"Kentucky","21","Bracken County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,"Bracken County, Kentucky",,,104,128,121
"G2100250","2013-2017",,,"Kentucky","21","Breathitt County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,"Breathitt County, Kentucky",,,135,178,163
"G2100270","2013-2017",,,"Kentucky","21","Breckinridge County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,"Breckinridge County, Kentucky",,,258,276,232
"G2100290","2013-2017",,,"Kentucky","21","Bullitt County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,"Bullitt County, Kentucky",,,358,438,478
"G2100310","2013-2017",,,"Kentucky","21","Butler County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,"Butler County, Kentucky",,,159,166,143
"G2100330","2013-2017",,,"Kentucky","21","Caldwell County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,"Caldwell County, Kentucky",,,226,309,319
"G2100350","2013-2017",,,"Kentucky","21","Calloway County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,"Calloway County, Kentucky",,,382,359,368
"G2100370","2013-2017",,,"Kentucky","21","Campbell County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,"Campbell County, Kentucky",,,444,540,524
"G2100390","2013-2017",,,"Kentucky","21","Carlisle County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,"Carlisle County, Kentucky",,,94,95,66
"G2100410","2013-2017",,,"Kentucky","21","Carroll County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,"Carroll County, Kentucky",,,169,202,174
"G2100430","2013-2017",,,"Kentucky","21","Carter County","043",,,,,,,,,,,,,,,,,,,,,,,,,,,"Carter County, Kentucky",,,326,389,295
"G2100450","2013-2017",,,"Kentucky","21","Casey County","045",,,,,,,,,,,,,,,,,,,,,,,,,,,"Casey County, Kentucky",,,178,224,181
"G2100470","2013-2017",,,"Kentucky","21","Christian County","047",,,,,,,,,,,,,,,,,,,,,,,,,,,"Christian County, Kentucky",,,565,490,635
"G2100490","2013-2017",,,"Kentucky","21","Clark County","049",,,,,,,,,,,,,,,,,,,,,,,,,,,"Clark County, Kentucky",,,286,385,351
"G2100510","2013-2017",,,"Kentucky","21","Clay County","051",,,,,,,,,,,,,,,,,,,,,,,,,,,"Clay County, Kentucky",,,237,263,230
"G2100530","2013-2017",,,"Kentucky","21","Clinton County","053",,,,,,,,,,,,,,,,,,,,,,,,,,,"Clinton County, Kentucky",,,212,185,173
"G2100550","2013-2017",,,"Kentucky","21","Crittenden County","055",,,,,,,,,,,,,,,,,,,,,,,,,,,"Crittenden County, Kentucky",,,159,156,149
"G2100570","2013-2017",,,"Kentucky","21","Cumberland County","057",,,,,,,,,,,,,,,,,,,,,,,,,,,"Cumberland County, Kentucky",,,177,153,155
"G2100590","2013-2017",,,"Kentucky","21","Daviess County","059",,,,,,,,,,,,,,,,,,,,,,,,,,,"Daviess County, Kentucky",,,501,601,583
"G2100610","2013-2017",,,"Kentucky","21","Edmonson County","061",,,,,,,,,,,,,,,,,,,,,,,,,,,"Edmonson County, Kentucky",,,213,202,190
"G2100630","2013-2017",,,"Kentucky","21","Elliott County","063",,,,,,,,,,,,,,,,,,,,,,,,,,,"Elliott County, Kentucky",,,388,292,169
"G2100650","2013-2017",,,"Kentucky","21","Estill County","065",,,,,,,,,,,,,,,,,,,,,,,,,,,"Estill County, Kentucky",,,240,264,271
"G2100670","2013-2017",,,"Kentucky","21","Fayette County","067",,,,,,,,,,,,,,,,,,,,,,,,,,,"Fayette County, Kentucky",,,942,985,1207
"G2100690","2013-2017",,,"Kentucky","21","Fleming County","069",,,,,,,,,,,,,,,,,,,,,,,,,,,"Fleming County, Kentucky",,,188,200,223
"G2100710","2013-2017",,,"Kentucky","21","Floyd County","071",,,,,,,,,,,,,,,,,,,,,,,,,,,"Floyd County, Kentucky",,,433,430,437
"G2100730","2013-2017",,,"Kentucky","21","Franklin County","073",,,,,,,,,,,,,,,,,,,,,,,,,,,"Franklin County, Kentucky",,,372,467,515
"G2100750","2013-2017",,,"Kentucky","21","Fulton County","075",,,,,,,,,,,,,,,,,,,,,,,,,,,"Fulton County, Kentucky",,,152,135,144
"G2100770","2013-2017",,,"Kentucky","21","Gallatin County","077",,,,,,,,,,,,,,,,,,,,,,,,,,,"Gallatin County, Kentucky",,,135,139,137
"G2100790","2013-2017",,,"Kentucky","21","Garrard County","079",,,,,,,,,,,,,,,,,,,,,,,,,,,"Garrard County, Kentucky",,,177,215,183
"G2100810","2013-2017",,,"Kentucky","21","Grant County","081",,,,,,,,,,,,,,,,,,,,,,,,,,,"Grant County, Kentucky",,,293,371,316
"G2100830","2013-2017",,,"Kentucky","21","Graves County","083",,,,,,,,,,,,,,,,,,,,,,,,,,,"Graves County, Kentucky",,,345,426,358
"G2100850","2013-2017",,,"Kentucky","21","Grayson County","085",,,,,,,,,,,,,,,,,,,,,,,,,,,"Grayson County, Kentucky",,,310,264,273
"G2100870","2013-2017",,,"Kentucky","21","Green County","087",,,,,,,,,,,,,,,,,,,,,,,,,,,"Green County, Kentucky",,,165,189,163
"G2100890","2013-2017",,,"Kentucky","21","Greenup County","089",,,,,,,,,,,,,,,,,,,,,,,,,,,"Greenup County, Kentucky",,,259,308,270
"G2100910","2013-2017",,,"Kentucky","21","Hancock County","091",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hancock County, Kentucky",,,108,146,119
"G2100930","2013-2017",,,"Kentucky","21","Hardin County","093",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hardin County, Kentucky",,,539,692,755
"G2100950","2013-2017",,,"Kentucky","21","Harlan County","095",,,,,,,,,,,,,,,,,,,,,,,,,,,"Harlan County, Kentucky",,,246,314,279
"G2100970","2013-2017",,,"Kentucky","21","Harrison County","097",,,,,,,,,,,,,,,,,,,,,,,,,,,"Harrison County, Kentucky",,,214,250,180
"G2100990","2013-2017",,,"Kentucky","21","Hart County","099",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hart County, Kentucky",,,215,232,208
"G2101010","2013-2017",,,"Kentucky","21","Henderson County","101",,,,,,,,,,,,,,,,,,,,,,,,,,,"Henderson County, Kentucky",,,375,400,463
"G2101030","2013-2017",,,"Kentucky","21","Henry County","103",,,,,,,,,,,,,,,,,,,,,,,,,,,"Henry County, Kentucky",,,162,199,210
"G2101050","2013-2017",,,"Kentucky","21","Hickman County","105",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hickman County, Kentucky",,,152,135,97
"G2101070","2013-2017",,,"Kentucky","21","Hopkins County","107",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hopkins County, Kentucky",,,428,370,383
"G2101090","2013-2017",,,"Kentucky","21","Jackson County","109",,,,,,,,,,,,,,,,,,,,,,,,,,,"Jackson County, Kentucky",,,247,307,240
"G2101110","2013-2017",,,"Kentucky","21","Jefferson County","111",,,,,,,,,,,,,,,,,,,,,,,,,,,"Jefferson County, Kentucky",,,1414,1921,1833
"G2101130","2013-2017",,,"Kentucky","21","Jessamine County","113",,,,,,,,,,,,,,,,,,,,,,,,,,,"Jessamine County, Kentucky",,,340,509,556
"G2101150","2013-2017",,,"Kentucky","21","Johnson County","115",,,,,,,,,,,,,,,,,,,,,,,,,,,"Johnson County, Kentucky",,,301,323,280
"G2101170","2013-2017",,,"Kentucky","21","Kenton County","117",,,,,,,,,,,,,,,,,,,,,,,,,,,"Kenton County, Kentucky",,,599,697,769
"G2101190","2013-2017",,,"Kentucky","21","Knott County","119",,,,,,,,,,,,,,,,,,,,,,,,,,,"Knott County, Kentucky",,,227,250,220
"G2101210","2013-2017",,,"Kentucky","21","Knox County","121",,,,,,,,,,,,,,,,,,,,,,,,,,,"Knox County, Kentucky",,,326,479,430
"G2101230","2013-2017",,,"Kentucky","21","Larue County","123",,,,,,,,,,,,,,,,,,,,,,,,,,,"Larue County, Kentucky",,,217,237,266
"G2101250","2013-2017",,,"Kentucky","21","Laurel County","125",,,,,,,,,,,,,,,,,,,,,,,,,,,"Laurel County, Kentucky",,,417,526,553
"G2101270","2013-2017",,,"Kentucky","21","Lawrence County","127",,,,,,,,,,,,,,,,,,,,,,,,,,,"Lawrence County, Kentucky",,,187,221,203
"G2101290","2013-2017",,,"Kentucky","21","Lee County","129",,,,,,,,,,,,,,,,,,,,,,,,,,,"Lee County, Kentucky",,,118,138,132
"G2101310","2013-2017",,,"Kentucky","21","Leslie County","131",,,,,,,,,,,,,,,,,,,,,,,,,,,"Leslie County, Kentucky",,,222,268,195
"G2101330","2013-2017",,,"Kentucky","21","Letcher County","133",,,,,,,,,,,,,,,,,,,,,,,,,,,"Letcher County, Kentucky",,,293,336,312
"G2101350","2013-2017",,,"Kentucky","21","Lewis County","135",,,,,,,,,,,,,,,,,,,,,,,,,,,"Lewis County, Kentucky",,,208,190,238
"G2101370","2013-2017",,,"Kentucky","21","Lincoln County","137",,,,,,,,,,,,,,,,,,,,,,,,,,,"Lincoln County, Kentucky",,,273,340,317
"G2101390","2013-2017",,,"Kentucky","21","Livingston County","139",,,,,,,,,,,,,,,,,,,,,,,,,,,"Livingston County, Kentucky",,,168,166,211
"G2101410","2013-2017",,,"Kentucky","21","Logan County","141",,,,,,,,,,,,,,,,,,,,,,,,,,,"Logan County, Kentucky",,,282,336,324
"G2101430","2013-2017",,,"Kentucky","21","Lyon County","143",,,,,,,,,,,,,,,,,,,,,,,,,,,"Lyon County, Kentucky",,,225,189,120
"G2101450","2013-2017",,,"Kentucky","21","McCracken County","145",,,,,,,,,,,,,,,,,,,,,,,,,,,"McCracken County, Kentucky",,,534,577,642
"G2101470","2013-2017",,,"Kentucky","21","McCreary County","147",,,,,,,,,,,,,,,,,,,,,,,,,,,"McCreary County, Kentucky",,,323,302,269
"G2101490","2013-2017",,,"Kentucky","21","McLean County","149",,,,,,,,,,,,,,,,,,,,,,,,,,,"McLean County, Kentucky",,,122,160,123
"G2101510","2013-2017",,,"Kentucky","21","Madison County","151",,,,,,,,,,,,,,,,,,,,,,,,,,,"Madison County, Kentucky",,,423,506,576
"G2101530","2013-2017",,,"Kentucky","21","Magoffin County","153",,,,,,,,,,,,,,,,,,,,,,,,,,,"Magoffin County, Kentucky",,,167,227,231
"G2101550","2013-2017",,,"Kentucky","21","Marion County","155",,,,,,,,,,,,,,,,,,,,,,,,,,,"Marion County, Kentucky",,,229,269,253
"G2101570","2013-2017",,,"Kentucky","21","Marshall County","157",,,,,,,,,,,,,,,,,,,,,,,,,,,"Marshall County, Kentucky",,,349,384,309
"G2101590","2013-2017",,,"Kentucky","21","Martin County","159",,,,,,,,,,,,,,,,,,,,,,,,,,,"Martin County, Kentucky",,,318,300,238
"G2101610","2013-2017",,,"Kentucky","21","Mason County","161",,,,,,,,,,,,,,,,,,,,,,,,,,,"Mason County, Kentucky",,,241,259,249
"G2101630","2013-2017",,,"Kentucky","21","Meade County","163",,,,,,,,,,,,,,,,,,,,,,,,,,,"Meade County, Kentucky",,,258,279,314
"G2101650","2013-2017",,,"Kentucky","21","Menifee County","165",,,,,,,,,,,,,,,,,,,,,,,,,,,"Menifee County, Kentucky",,,143,131,91
"G2101670","2013-2017",,,"Kentucky","21","Mercer County","167",,,,,,,,,,,,,,,,,,,,,,,,,,,"Mercer County, Kentucky",,,225,256,258
"G2101690","2013-2017",,,"Kentucky","21","Metcalfe County","169",,,,,,,,,,,,,,,,,,,,,,,,,,,"Metcalfe County, Kentucky",,,155,203,155
"G2101710","2013-2017",,,"Kentucky","21","Monroe County","171",,,,,,,,,,,,,,,,,,,,,,,,,,,"Monroe County, Kentucky",,,174,174,168
"G2101730","2013-2017",,,"Kentucky","21","Montgomery County","173",,,,,,,,,,,,,,,,,,,,,,,,,,,"Montgomery County, Kentucky",,,258,321,336
"G2101750","2013-2017",,,"Kentucky","21","Morgan County","175",,,,,,,,,,,,,,,,,,,,,,,,,,,"Morgan County, Kentucky",,,162,203,195
"G2101770","2013-2017",,,"Kentucky","21","Muhlenberg County","177",,,,,,,,,,,,,,,,,,,,,,,,,,,"Muhlenberg County, Kentucky",,,318,354,327
"G2101790","2013-2017",,,"Kentucky","21","Nelson County","179",,,,,,,,,,,,,,,,,,,,,,,,,,,"Nelson County, Kentucky",,,304,362,318
"G2101810","2013-2017",,,"Kentucky","21","Nicholas County","181",,,,,,,,,,,,,,,,,,,,,,,,,,,"Nicholas County, Kentucky",,,135,154,147
"G2101830","2013-2017",,,"Kentucky","21","Ohio County","183",,,,,,,,,,,,,,,,,,,,,,,,,,,"Ohio County, Kentucky",,,260,330,242
"G2101850","2013-2017",,,"Kentucky","21","Oldham County","185",,,,,,,,,,,,,,,,,,,,,,,,,,,"Oldham County, Kentucky",,,258,370,320
"G2101870","2013-2017",,,"Kentucky","21","Owen County","187",,,,,,,,,,,,,,,,,,,,,,,,,,,"Owen County, Kentucky",,,247,231,148
"G2101890","2013-2017",,,"Kentucky","21","Owsley County","189",,,,,,,,,,,,,,,,,,,,,,,,,,,"Owsley County, Kentucky",,,132,119,111
"G2101910","2013-2017",,,"Kentucky","21","Pendleton County","191",,,,,,,,,,,,,,,,,,,,,,,,,,,"Pendleton County, Kentucky",,,220,248,189
"G2101930","2013-2017",,,"Kentucky","21","Perry County","193",,,,,,,,,,,,,,,,,,,,,,,,,,,"Perry County, Kentucky",,,302,391,407
"G2101950","2013-2017",,,"Kentucky","21","Pike County","195",,,,,,,,,,,,,,,,,,,,,,,,,,,"Pike County, Kentucky",,,417,554,479
"G2101970","2013-2017",,,"Kentucky","21","Powell County","197",,,,,,,,,,,,,,,,,,,,,,,,,,,"Powell County, Kentucky",,,229,231,227
"G2101990","2013-2017",,,"Kentucky","21","Pulaski County","199",,,,,,,,,,,,,,,,,,,,,,,,,,,"Pulaski County, Kentucky",,,567,589,601
"G2102010","2013-2017",,,"Kentucky","21","Robertson County","201",,,,,,,,,,,,,,,,,,,,,,,,,,,"Robertson County, Kentucky",,,92,79,89
"G2102030","2013-2017",,,"Kentucky","21","Rockcastle County","203",,,,,,,,,,,,,,,,,,,,,,,,,,,"Rockcastle County, Kentucky",,,242,247,206
"G2102050","2013-2017",,,"Kentucky","21","Rowan County","205",,,,,,,,,,,,,,,,,,,,,,,,,,,"Rowan County, Kentucky",,,358,334,341
"G2102070","2013-2017",,,"Kentucky","21","Russell County","207",,,,,,,,,,,,,,,,,,,,,,,,,,,"Russell County, Kentucky",,,238,256,218
