GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,NAME,BTTRA,BTBGA,AJ1UM001,AJ1UM002,AJ1UM003
"G3400190","2014-2018",,,"New Jersey","34","Hunterdon County","019",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hunterdon County, New Jersey",,,390,522,457
"G3400210","2014-2018",,,"New Jersey","34","Mercer County","021",,,,,,,,,,,,,,,,,,,,,,,,,,,"Mercer County, New Jersey",,,896,1223,1446
"G3400230","2014-2018",,,"New Jersey","34","Middlesex County","023",,,,,,,,,,,,,,,,,,,,,,,,,,,"Middlesex County, New Jersey",,,1361,1832,1614
"G3400250","2014-2018",,,"New Jersey","34","Monmouth County","025",,,,,,,,,,,,,,,,,,,,,,,,,,,"Monmouth County, New Jersey",,,1154,1428,1184
"G3400270","2014-2018",,,"New Jersey","34","Morris County","027",,,,,,,,,,,,,,,,,,,,,,,,,,,"Morris County, New Jersey",,,937,1333,1164
"G3400290","2014-2018",,,"New Jersey","34","Ocean County","029",,,,,,,,,,,,,,,,,,,,,,,,,,,"Ocean County, New Jersey",,,1319,1572,1192
"G3400310","2014-2018",,,"New Jersey","34","Passaic County","031",,,,,,,,,,,,,,,,,,,,,,,,,,,"Passaic County, New Jersey",,,890,1310,1349
"G3400330","2014-2018",,,"New Jersey","34","Salem County","033",,,,,,,,,,,,,,,,,,,,,,,,,,,"Salem County, New Jersey",,,402,395,402
"G3400350","2014-2018",,,"New Jersey","34","Somerset County","035",,,,,,,,,,,,,,,,,,,,,,,,,,,"Somerset County, New Jersey",,,843,1194,1015
"G3400370","2014-2018",,,"New Jersey","34","Sussex County","037",,,,,,,,,,,,,,,,,,,,,,,,,,,"Sussex County, New Jersey",,,533,536,572
"G3400390","2014-2018",,,"New Jersey","34","Union County","039",,,,,,,,,,,,,,,,,,,,,,,,,,,"Union County, New Jersey",,,919,1377,1419
"G3400410","2014-2018",,,"New Jersey","34","Warren County","041",,,,,,,,,,,,,,,,,,,,,,,,,,,"Warren County, New Jersey",,,479,631,560
"G3500010","2014-2018",,,"New Mexico","35","Bernalillo County","001",,,,,,,,,,,,,,,,,,,,,,,,,,,"Bernalillo County, New Mexico",,,1681,1823,1565
"G3500030","2014-2018",,,"New Mexico","35","Catron County","003",,,,,,,,,,,,,,,,,,,,,,,,,,,"Catron County, New Mexico",,,158,153,52
"G3500050","2014-2018",,,"New Mexico","35","Chaves County","005",,,,,,,,,,,,,,,,,,,,,,,,,,,"Chaves County, New Mexico",,,467,498,557
"G3500060","2014-2018",,,"New Mexico","35","Cibola County","006",,,,,,,,,,,,,,,,,,,,,,,,,,,"Cibola County, New Mexico",,,301,306,281
