GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PUMA5A,NAME,BTTRA,BTBGA,AJ1UE001,AJ1UE002,AJ1UE003
"G4801490","2014-2018",,,"Texas","48","Fayette County","149",,,,,,,,,,,,,,,,,,,,,,,,,,,"Fayette County, Texas",,,9067,7303,1764
"G4801510","2014-2018",,,"Texas","48","Fisher County","151",,,,,,,,,,,,,,,,,,,,,,,,,,,"Fisher County, Texas",,,1649,1222,427
"G4801530","2014-2018",,,"Texas","48","Floyd County","153",,,,,,,,,,,,,,,,,,,,,,,,,,,"Floyd County, Texas",,,2328,1671,657
"G4801550","2014-2018",,,"Texas","48","Foard County","155",,,,,,,,,,,,,,,,,,,,,,,,,,,"Foard County, Texas",,,557,466,91
"G4801570","2014-2018",,,"Texas","48","Fort Bend County","157",,,,,,,,,,,,,,,,,,,,,,,,,,,"Fort Bend County, Texas",,,230381,178984,51397
"G4801590","2014-2018",,,"Texas","48","Franklin County","159",,,,,,,,,,,,,,,,,,,,,,,,,,,"Franklin County, Texas",,,3806,2930,876
"G4801610","2014-2018",,,"Texas","48","Freestone County","161",,,,,,,,,,,,,,,,,,,,,,,,,,,"Freestone County, Texas",,,6865,5163,1702
"G4801630","2014-2018",,,"Texas","48","Frio County","163",,,,,,,,,,,,,,,,,,,,,,,,,,,"Frio County, Texas",,,4624,3153,1471
"G4801650","2014-2018",,,"Texas","48","Gaines County","165",,,,,,,,,,,,,,,,,,,,,,,,,,,"Gaines County, Texas",,,5737,4440,1297
"G4801670","2014-2018",,,"Texas","48","Galveston County","167",,,,,,,,,,,,,,,,,,,,,,,,,,,"Galveston County, Texas",,,119181,78968,40213
"G4801690","2014-2018",,,"Texas","48","Garza County","169",,,,,,,,,,,,,,,,,,,,,,,,,,,"Garza County, Texas",,,1628,1044,584
"G4801710","2014-2018",,,"Texas","48","Gillespie County","171",,,,,,,,,,,,,,,,,,,,,,,,,,,"Gillespie County, Texas",,,10717,7854,2863
"G4801730","2014-2018",,,"Texas","48","Glasscock County","173",,,,,,,,,,,,,,,,,,,,,,,,,,,"Glasscock County, Texas",,,432,294,138
"G4801750","2014-2018",,,"Texas","48","Goliad County","175",,,,,,,,,,,,,,,,,,,,,,,,,,,"Goliad County, Texas",,,2681,2259,422
"G4801770","2014-2018",,,"Texas","48","Gonzales County","177",,,,,,,,,,,,,,,,,,,,,,,,,,,"Gonzales County, Texas",,,7214,4923,2291
"G4801790","2014-2018",,,"Texas","48","Gray County","179",,,,,,,,,,,,,,,,,,,,,,,,,,,"Gray County, Texas",,,8000,5963,2037
"G4801810","2014-2018",,,"Texas","48","Grayson County","181",,,,,,,,,,,,,,,,,,,,,,,,,,,"Grayson County, Texas",,,47957,32331,15626
"G4801830","2014-2018",,,"Texas","48","Gregg County","183",,,,,,,,,,,,,,,,,,,,,,,,,,,"Gregg County, Texas",,,45532,27006,18526
"G4801850","2014-2018",,,"Texas","48","Grimes County","185",,,,,,,,,,,,,,,,,,,,,,,,,,,"Grimes County, Texas",,,8793,6794,1999
"G4801870","2014-2018",,,"Texas","48","Guadalupe County","187",,,,,,,,,,,,,,,,,,,,,,,,,,,"Guadalupe County, Texas",,,53107,40707,12400
"G4801890","2014-2018",,,"Texas","48","Hale County","189",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hale County, Texas",,,11146,6746,4400
"G4801910","2014-2018",,,"Texas","48","Hall County","191",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hall County, Texas",,,1301,794,507
"G4801930","2014-2018",,,"Texas","48","Hamilton County","193",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hamilton County, Texas",,,3108,2517,591
"G4801950","2014-2018",,,"Texas","48","Hansford County","195",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hansford County, Texas",,,1855,1357,498
"G4801970","2014-2018",,,"Texas","48","Hardeman County","197",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hardeman County, Texas",,,1519,1112,407
"G4801990","2014-2018",,,"Texas","48","Hardin County","199",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hardin County, Texas",,,20385,16332,4053
"G4802010","2014-2018",,,"Texas","48","Harris County","201",,,,,,,,,,,,,,,,,,,,,,,,,,,"Harris County, Texas",,,1583486,865645,717841
"G4802030","2014-2018",,,"Texas","48","Harrison County","203",,,,,,,,,,,,,,,,,,,,,,,,,,,"Harrison County, Texas",,,23217,17095,6122
"G4802050","2014-2018",,,"Texas","48","Hartley County","205",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hartley County, Texas",,,1681,1069,612
"G4802070","2014-2018",,,"Texas","48","Haskell County","207",,,,,,,,,,,,,,,,,,,,,,,,,,,"Haskell County, Texas",,,2125,1618,507
"G4802090","2014-2018",,,"Texas","48","Hays County","209",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hays County, Texas",,,70881,43830,27051
"G4802110","2014-2018",,,"Texas","48","Hemphill County","211",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hemphill County, Texas",,,1323,841,482
"G4802130","2014-2018",,,"Texas","48","Henderson County","213",,,,,,,,,,,,,,,,,,,,,,,,,,,"Henderson County, Texas",,,30885,23583,7302
"G4802150","2014-2018",,,"Texas","48","Hidalgo County","215",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hidalgo County, Texas",,,234879,159967,74912
"G4802170","2014-2018",,,"Texas","48","Hill County","217",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hill County, Texas",,,12769,9399,3370
"G4802190","2014-2018",,,"Texas","48","Hockley County","219",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hockley County, Texas",,,7946,5577,2369
"G4802210","2014-2018",,,"Texas","48","Hood County","221",,,,,,,,,,,,,,,,,,,,,,,,,,,"Hood County, Texas",,,21969,16819,5150
